schema_name,table_name,column_name,column_data_type,full_data_type,CEDS_GlobalId,CEDS_Element
RDS,FactPsStudentAcademicRecords,FactPsStudentAcademicRecordId,bigint,bigint,NULL,NULL
RDS,FactPsStudentAcademicRecords,SchoolYearId,int,int,000243,School Year
RDS,FactPsStudentAcademicRecords,CountDateId,int,int,001760,Count Date
RDS,FactPsStudentAcademicRecords,SeaId,int,int,NULL,NULL
RDS,FactPsStudentAcademicRecords,PsInstitutionID,int,int,NULL,NULL
RDS,FactPsStudentAcademicRecords,PsStudentId,bigint,bigint,NULL,NULL
RDS,FactPsStudentAcademicRecords,AcademicTermDesignatorId,int,int,000727,Academic Term Designator
RDS,FactPsStudentAcademicRecords,PsDemographicId,int,int,NULL,NULL
RDS,FactPsStudentAcademicRecords,PsInstitutionStatusId,int,int,NULL,NULL
RDS,FactPsStudentAcademicRecords,PsEnrollmentStatusId,bigint,bigint,000094,Enrollment Status
RDS,FactPsStudentAcademicRecords,EnrollmentEntryDateId,int,int,NULL,NULL
RDS,FactPsStudentAcademicRecords,EnrollmentExitDateId,int,int,NULL,NULL
RDS,FactPsStudentAcademicRecords,DataCollectionId,int,int,NULL,NULL
RDS,FactPsStudentAcademicRecords,InstructionalActivityHoursCompletedCredit,decimal,"decimal(10,2)",000362,Instructional Activity Hours Completed
RDS,FactPsStudentAcademicRecords,GradePointAverage,decimal,"decimal(5,4)",000127,Grade Point Average
RDS,FactPsStudentAcademicRecords,GradePointAverageCumulative,decimal,"decimal(5,4)",000127,Grade Point Average
RDS,FactPsStudentAcademicRecords,DualCreditDualEnrollmentCreditsAwarded,decimal,"decimal(4,2)",000085,Dual Credit Dual Enrollment Credits Awarded
RDS,FactPsStudentAcademicRecords,APCreditsAwarded,int,int,000018,Advanced Placement Credits Awarded
RDS,FactPsStudentAcademicRecords,CourseTotal,int,int,001316,Course Total
RDS,FactPsStudentAcademicRecords,StudentCourseCount,int,int,NULL,NULL
RDS,FactPsStudentEnrollments,FactPsStudentEnrollmentId,bigint,bigint,NULL,NULL
RDS,FactPsStudentEnrollments,DataCollectionId,int,int,NULL,NULL
RDS,FactPsStudentEnrollments,SchoolYearId,int,int,000243,School Year
RDS,FactPsStudentEnrollments,CountDateId,int,int,NULL,NULL
RDS,FactPsStudentEnrollments,PsInstitutionID,int,int,NULL,NULL
RDS,FactPsStudentEnrollments,PsStudentId,bigint,bigint,NULL,NULL
RDS,FactPsStudentEnrollments,AcademicTermDesignatorId,int,int,NULL,NULL
RDS,FactPsStudentEnrollments,EntryDateIntoPostSecondaryId,int,int,NULL,NULL
RDS,FactPsStudentEnrollments,EnrollmentEntryDateId,int,int,000097,Enrollment Entry Date
RDS,FactPsStudentEnrollments,EnrollmentExitDateId,int,int,000107,Enrollment Exit Date
RDS,FactPsStudentEnrollments,PsEnrollmentStatusId,bigint,bigint,000094,Enrollment Status
RDS,FactPsStudentEnrollments,PsInstitutionStatusId,int,int,NULL,NULL
RDS,FactPsStudentEnrollments,StudentCount,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,FactSchoolPerformanceIndicatorId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,FactTypeId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,K12SchoolId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,CountDateId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,RaceId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,IdeaStatusId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,K12DemographicId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,EconomicallyDisadvantagedStatusId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,SubgroupId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,SchoolPerformanceIndicatorId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,SchoolPerformanceIndicatorStateDefinedStatusId,int,int,NULL,NULL
RDS,FactSchoolPerformanceIndicators,OrganizationCount,int,int,NULL,NULL
RDS,FactSpecialEducation,FactSpecialEducationId,int,int,NULL,NULL
RDS,FactSpecialEducation,SchoolYearId,int,int,NULL,NULL
RDS,FactSpecialEducation,CountDateId,int,int,NULL,NULL
RDS,FactSpecialEducation,DataCollectionId,int,int,NULL,NULL
RDS,FactSpecialEducation,SeaId,int,int,NULL,NULL
RDS,FactSpecialEducation,IeuId,int,int,NULL,NULL
RDS,FactSpecialEducation,LeaAccountabilityId,int,int,NULL,NULL
RDS,FactSpecialEducation,LeaAttendanceId,int,int,NULL,NULL
RDS,FactSpecialEducation,LeaFundingId,int,int,NULL,NULL
RDS,FactSpecialEducation,LeaGraduationId,int,int,NULL,NULL
RDS,FactSpecialEducation,LeaIndividualizedEducationProgramId,int,int,NULL,NULL
RDS,FactSpecialEducation,LeaIEPServiceProviderId,int,int,NULL,NULL
RDS,FactSpecialEducation,K12SchoolId,int,int,NULL,NULL
RDS,FactSpecialEducation,ResponsibleSchoolTypeId,int,int,NULL,NULL
RDS,FactSpecialEducation,K12StudentId,bigint,bigint,NULL,NULL
RDS,FactSpecialEducation,EnrollmentEntryDateId,int,int,NULL,NULL
RDS,FactSpecialEducation,EnrollmentExitDateId,int,int,NULL,NULL
RDS,FactSpecialEducation,ConsentToEvaluationDateId,int,int,NULL,NULL
RDS,FactSpecialEducation,ChildOutcomeSummaryBaselineId,int,int,NULL,NULL
RDS,FactSpecialEducation,ChildOutcomeSummaryAtExitId,int,int,NULL,NULL
RDS,FactSpecialEducation,ChildOutcomeSummaryDateBaselineId,int,int,NULL,NULL
RDS,FactSpecialEducation,ChildOutcomeSummaryDateAtExitId,int,int,NULL,NULL
RDS,FactSpecialEducation,DisabilityStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,CteStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,EconomicallyDisadvantagedStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,EnglishLearnerStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,EntryGradeLevelId,int,int,NULL,NULL
RDS,FactSpecialEducation,EligibilityEvaluationDateInitialId,int,int,NULL,NULL
RDS,FactSpecialEducation,EligibilityEvaluationDateReevaluationId,int,int,NULL,NULL
RDS,FactSpecialEducation,FosterCareStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,HomelessnessStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,IdeaStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,ImmigrantStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,IndividualizedProgramStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,IndividualizedProgramServicePlanDateId,int,int,NULL,NULL
RDS,FactSpecialEducation,IndividualizedProgramServicePlanReevaluationDateId,int,int,NULL,NULL
RDS,FactSpecialEducation,IndividualizedProgramServicePlanExitDateId,int,int,NULL,NULL
RDS,FactSpecialEducation,IndividualizedProgramDateId,int,int,NULL,NULL
RDS,FactSpecialEducation,K12EnrollmentStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,K12DemographicId,int,int,NULL,NULL
RDS,FactSpecialEducation,MigrantStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,MilitaryStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,NOrDStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,ProgramParticipationStartDateId,int,int,NULL,NULL
RDS,FactSpecialEducation,PrimaryDisabilityTypeId,int,int,NULL,NULL
RDS,FactSpecialEducation,SecondaryDisabilityTypeId,int,int,NULL,NULL
RDS,FactSpecialEducation,SpecialEducationServicesExitDateId,int,int,NULL,NULL
RDS,FactSpecialEducation,TitleIIIStatusId,int,int,NULL,NULL
RDS,FactSpecialEducation,FullTimeEquivalency,decimal,"decimal(5,2)",001921,Full Time Equivalency
RDS,FactSpecialEducation,SpecialEducationFTE,decimal,"decimal(5,2)",001242,Special Education Full Time Equivalency
RDS,FactSpecialEducation,StudentCount,tinyint,tinyint,NULL,NULL
RDS,ReportEDFactsK12StaffCounts,ReportEDFactsK12StaffCountId,int,int,NULL,NULL
RDS,ReportEDFactsK12StaffCounts,SPECIALEDUCATIONAGEGROUPTAUGHT,nvarchar,nvarchar(100),000564,Special Education Age Group Taught
RDS,ReportEDFactsK12StaffCounts,EDFACTSCERTIFICATIONSTATUS,nvarchar,nvarchar(100),001997,EDFacts Certification Status
RDS,ReportEDFactsK12StaffCounts,Categories,nvarchar,nvarchar(600),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,CategorySetCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,OrganizationName,nvarchar,nvarchar(2000),000204,Organization Name
RDS,ReportEDFactsK12StaffCounts,OrganizationIdentifierNces,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StaffCounts,OrganizationIdentifierSea,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StaffCounts,K12STAFFCLASSIFICATION,nvarchar,nvarchar(100),000087,K12 Staff Classification
RDS,ReportEDFactsK12StaffCounts,ParentOrganizationIdentifierSea,nvarchar,nvarchar(MAX),000826,Organization Identifier
RDS,ReportEDFactsK12StaffCounts,StaffCount,int,int,NULL,NULL
RDS,ReportEDFactsK12StaffCounts,StaffFullTimeEquivalency,decimal,"decimal(18,2)",000118,Staff Full Time Equivalency
RDS,ReportEDFactsK12StaffCounts,SPECIALEDUCATIONTEACHERQUALIFICATIONSTATUS,nvarchar,nvarchar(100),001996,Special Education Teacher Qualification Status
RDS,ReportEDFactsK12StaffCounts,ReportCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,ReportLevel,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,ReportYear,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,SPECIALEDUCATIONSUPPORTSERVICESCATEGORY,nvarchar,nvarchar(100),000558,Special Education Support Services Category
RDS,ReportEDFactsK12StaffCounts,StateANSICode,nvarchar,nvarchar(200),000424,State ANSI Code
RDS,ReportEDFactsK12StaffCounts,StateAbbreviationCode,nvarchar,nvarchar(200),000267,State Abbreviation
RDS,ReportEDFactsK12StaffCounts,StateAbbreviationDescription,nvarchar,nvarchar(2000),000267,State Abbreviation
RDS,ReportEDFactsK12StaffCounts,TableTypeAbbrv,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,TotalIndicator,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,TITLEIPROGRAMSTAFFCATEGORY,nvarchar,nvarchar(100),000283,Title I Program Staff Category
RDS,ReportEDFactsK12StaffCounts,STAFFCATEGORYCCD,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,FORMERENGLISHLEARNERYEARSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,PROFICIENCYSTATUS,nvarchar,nvarchar(100),000573,Proficiency Status
RDS,ReportEDFactsK12StaffCounts,TITLEIIIACCOUNTABILITYPROGRESSSTATUS,nvarchar,nvarchar(100),000536,Title III Accountability Progress Status
RDS,ReportEDFactsK12StaffCounts,TITLEIIILANGUAGEINSTRUCTIONPROGRAMTYPE,nvarchar,nvarchar(100),000447,Title III Language Instruction Program Type
RDS,ReportEDFactsK12StaffCounts,EMERGENCYORPROVISIONALCREDENTIALSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,EDFACTSTEACHEROUTOFFIELDSTATUS,nvarchar,nvarchar(100),001962,EDFacts Teacher Out of Field Status
RDS,ReportEDFactsK12StaffCounts,EDFACTSTEACHERINEXPERIENCEDSTATUS,nvarchar,nvarchar(100),001961,EDFacts Teacher Inexperienced Status
RDS,ReportEDFactsK12StaffCounts,PARAPROFESSIONALQUALIFICATIONSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StaffCounts,TEACHINGCREDENTIALTYPE,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,ReportEDFactsK12StudentAssessmentId,int,int,NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,ASSESSMENTSUBJECT,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,ASSESSMENTTYPE,nvarchar,nvarchar(100),000029,Assessment Type
RDS,ReportEDFactsK12StudentAssessments,AssessmentCount,int,int,NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,SPECIALEDUCATIONEXITREASON,nvarchar,nvarchar(100),000260,Special Education Exit Reason
RDS,ReportEDFactsK12StudentAssessments,CTEPROGRAM,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,Categories,nvarchar,nvarchar(600),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,CategorySetCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,IDEADISABILITYTYPE,nvarchar,nvarchar(100),001733,IDEA Disability Type
RDS,ReportEDFactsK12StudentAssessments,ECONOMICDISADVANTAGESTATUS,nvarchar,nvarchar(100),000086,Economic Disadvantage Status
RDS,ReportEDFactsK12StudentAssessments,IDEAEDUCATIONALENVIRONMENT,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,ELIGIBILITYSTATUSFORSCHOOLFOODSERVICEPROGRAMS,nvarchar,nvarchar(100),000092,Eligibility Status for School Food Service Programs
RDS,ReportEDFactsK12StudentAssessments,FOSTERCAREPROGRAM,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,FULLYEARSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,GRADELEVEL,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,HOMElESSNESSSTATUS,nvarchar,nvarchar(100),000149,Homelessness Status
RDS,ReportEDFactsK12StudentAssessments,TITLEIIIIMMIGRANTPARTICIPATIONSTATUS,nvarchar,nvarchar(100),000290,Title III Immigrant Participation Status
RDS,ReportEDFactsK12StudentAssessments,ENGLISHLEARNERSTATUS,nvarchar,nvarchar(100),000180,English Learner Status
RDS,ReportEDFactsK12StudentAssessments,MIGRANTSTATUS,nvarchar,nvarchar(100),000189,Migrant Status
RDS,ReportEDFactsK12StudentAssessments,OrganizationName,nvarchar,nvarchar(2000),000204,Organization Name
RDS,ReportEDFactsK12StudentAssessments,OrganizationIdentifierNces,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StudentAssessments,OrganizationIdentifierSea,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StudentAssessments,PARTICIPATIONSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,PERFORMANCELEVEL,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,ParentOrganizationIdentifierSea,nvarchar,nvarchar(MAX),000826,Organization Identifier
RDS,ReportEDFactsK12StudentAssessments,RACE,nvarchar,nvarchar(100),001943,Race
RDS,ReportEDFactsK12StudentAssessments,ReportCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,ReportLevel,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,ReportYear,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,SECTION504STATUS,nvarchar,nvarchar(100),000249,Section 504 Status
RDS,ReportEDFactsK12StudentAssessments,SEX,nvarchar,nvarchar(100),000255,Sex
RDS,ReportEDFactsK12StudentAssessments,StateANSICode,nvarchar,nvarchar(200),000424,State ANSI Code
RDS,ReportEDFactsK12StudentAssessments,StateAbbreviationCode,nvarchar,nvarchar(200),000267,State Abbreviation
RDS,ReportEDFactsK12StudentAssessments,StateAbbreviationDescription,nvarchar,nvarchar(2000),000267,State Abbreviation
RDS,ReportEDFactsK12StudentAssessments,TableTypeAbbrv,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,TotalIndicator,nvarchar,nvarchar(MAX),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,ASSESSEDFIRSTTIME,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,FORMERENGLISHLEARNERYEARSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,MILITARYCONNECTEDSTUDENTINDICATOR,nvarchar,nvarchar(100),001576,Military Connected Student Indicator
RDS,ReportEDFactsK12StudentAssessments,PROFICIENCYSTATUS,nvarchar,nvarchar(100),000573,Proficiency Status
RDS,ReportEDFactsK12StudentAssessments,TITLEIIIACCOUNTABILITYPROGRESSSTATUS,nvarchar,nvarchar(100),000536,Title III Accountability Progress Status
RDS,ReportEDFactsK12StudentAssessments,TITLEIIILANGUAGEINSTRUCTIONPROGRAMTYPE,nvarchar,nvarchar(100),000447,Title III Language Instruction Program Type
RDS,ReportEDFactsK12StudentAssessments,TITLEIIIPROGRAMPARTICIPATION,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,CTEAEDISPLACEDHOMEMAKERINDICATOR,nvarchar,nvarchar(100),000084,Career-Technical-Adult Education Displaced Homemaker Indicator
RDS,ReportEDFactsK12StudentAssessments,CTENONTRADITIONALGENDERSTATUS,nvarchar,nvarchar(100),000588,Career Technical Education Nontraditional Gender Status
RDS,ReportEDFactsK12StudentAssessments,PLACEMENTSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,PLACEMENTTYPE,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,REPRESENTATIONSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,SINGLEPARENTORSINGLEPREGNANTWOMAN,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,NEGLECTEDORDELINQUENTPROGRAMTYPE,nvarchar,nvarchar(100),000194,Neglected or Delinquent Program Type
RDS,ReportEDFactsK12StudentAssessments,MOBILITYSTATUS12MO,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,MOBILITYSTATUSSY,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,REFERRALSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,CTEGRADUATIONRATEINCLUSION,nvarchar,nvarchar(100),000075,Career and Technical Education Graduation Rate Inclusion
RDS,ReportEDFactsK12StudentAssessments,TESTRESULT,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,HOMELESSPRIMARYNIGHTTIMERESIDENCE,nvarchar,nvarchar(100),000146,Homeless Primary Nighttime Residence
RDS,ReportEDFactsK12StudentAssessments,HOMELESSUNACCOMPANIEDYOUTHSTATUS,nvarchar,nvarchar(100),000148,Homeless Unaccompanied Youth Status
RDS,ReportEDFactsK12StudentAssessments,PROGRESSLEVEL,nvarchar,nvarchar(100),000561,Progress Level
RDS,ReportEDFactsK12StudentAssessments,YEAR,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,LONGTERMSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,HIGHSCHOOLDIPLOMATYPE,nvarchar,nvarchar(100),000138,High School Diploma Type
RDS,ReportEDFactsK12StudentAssessments,ACADEMICORVOCATIONALEXITOUTCOME,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,ACADEMICORVOCATIONALOUTCOME,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAssessments,HOMELESSSERVICEDINDICATOR,nvarchar,nvarchar(100),000147,Homeless Serviced Indicator
RDS,ReportEDFactsK12StudentAssessments,PERKINSENGLISHLEARNERSTATUS,nvarchar,nvarchar(100),000581,Perkins English Learner Status
RDS,ReportEDFactsK12StudentAssessments,IDEAINDICATOR,varchar,varchar(50),000151,IDEA Indicator
RDS,ReportEDFactsK12StudentAssessments,TITLEISUPPORTSERVICES,varchar,varchar(50),000289,Title I Support Services
RDS,ReportEDFactsK12StudentAssessments,TITLEIINSTRUCTIONALSERVICES,varchar,varchar(50),000282,Title I Instructional Services
RDS,ReportEDFactsK12StudentAssessments,TITLEIPROGRAMTYPE,varchar,varchar(50),000284,Title I Program Type
RDS,ReportEDFactsK12StudentAssessments,TITLEISCHOOLSTATUS,varchar,varchar(50),000285,Title I School Status
RDS,ReportEDFactsK12StudentAssessments,PostSecondaryEnrollmentStatus,varchar,varchar(50),000094,Enrollment Status
RDS,ReportEDFactsK12StudentAssessments,AssessmentTypeAdministeredToEnglishLearners,varchar,varchar(50),000029,Assessment Type
RDS,ReportEDFactsK12StudentAttendance,ReportEDFactsK12StudentAttendanceId,int,int,NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,Categories,nvarchar,nvarchar(600),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,CategorySetCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,ECODISSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,HOMELESSSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,LEPSTATUS,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,MIGRANTSTATUS,nvarchar,nvarchar(100),000189,Migrant Status
RDS,ReportEDFactsK12StudentAttendance,OrganizationName,nvarchar,nvarchar(2000),000204,Organization Name
RDS,ReportEDFactsK12StudentAttendance,OrganizationIdentifierNces,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StudentAttendance,OrganizationIdentifierSea,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StudentAttendance,ParentOrganizationIdentifierSea,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StudentAttendance,RACE,nvarchar,nvarchar(100),001943,Race
RDS,ReportEDFactsK12StudentAttendance,ReportCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,ReportLevel,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,ReportYear,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,SEX,nvarchar,nvarchar(100),000255,Sex
RDS,ReportEDFactsK12StudentAttendance,StateANSICode,nvarchar,nvarchar(200),000424,State ANSI Code
RDS,ReportEDFactsK12StudentAttendance,StateAbbreviationCode,nvarchar,nvarchar(200),000267,State Abbreviation
RDS,ReportEDFactsK12StudentAttendance,StateAbbreviationDescription,nvarchar,nvarchar(1000),000267,State Abbreviation
RDS,ReportEDFactsK12StudentAttendance,StudentAttendanceRate,decimal,"decimal(18,3)",000271,Student Attendance Rate
RDS,ReportEDFactsK12StudentAttendance,TableTypeAbbrv,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,TotalIndicator,nvarchar,nvarchar(10),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,MILITARYCONNECTEDSTATUS,nvarchar,nvarchar(100),001576,Military Connected Student Indicator
RDS,ReportEDFactsK12StudentAttendance,HOMELESSNIGHTTIMERESIDENCE,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentAttendance,HOMELESSUNACCOMPANIEDYOUTHSTATUS,nvarchar,nvarchar(100),000148,Homeless Unaccompanied Youth Status
RDS,ReportEDFactsK12StudentAttendance,ATTENDANCE,varchar,varchar(50),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,ReportEDFactsK12StudentCountId,int,int,NULL,NULL
RDS,ReportEDFactsK12StudentCounts,AGE,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,SPECIALEDUCATIONEXITREASON,nvarchar,nvarchar(100),000260,Special Education Exit Reason
RDS,ReportEDFactsK12StudentCounts,CTEPARTICIPANT,nvarchar,nvarchar(100),000592,Career and Technical Education Participant
RDS,ReportEDFactsK12StudentCounts,Categories,nvarchar,nvarchar(600),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,CategorySetCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,IDEADISABILITYTYPE,nvarchar,nvarchar(100),001733,IDEA Disability Type
RDS,ReportEDFactsK12StudentCounts,ECONOMICDISADVANTAGESTATUS,nvarchar,nvarchar(100),000086,Economic Disadvantage Status
RDS,ReportEDFactsK12StudentCounts,IDEAEDUCATIONALENVIRONMENTFORSCHOOLAGE,nvarchar,nvarchar(100),000535,IDEA Educational Environment for School Age
RDS,ReportEDFactsK12StudentCounts,ELIGIBILITYSTATUSFORSCHOOLFOODSERVICEPROGRAMS,nvarchar,nvarchar(100),000092,Eligibility Status for School Food Service Programs
RDS,ReportEDFactsK12StudentCounts,PROGRAMPARTICIPATIONFOSTERCARE,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,GRADELEVEL,nvarchar,nvarchar(100),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,HOMELESSNESSSTATUS,nvarchar,nvarchar(100),000149,Homelessness Status
RDS,ReportEDFactsK12StudentCounts,TITLEIIIIMMIGRANTPARTICIPATIONSTATUS,nvarchar,nvarchar(100),000290,Title III Immigrant Participation Status
RDS,ReportEDFactsK12StudentCounts,ENGLISHLEARNERSTATUS,nvarchar,nvarchar(100),000180,English Learner Status
RDS,ReportEDFactsK12StudentCounts,MIGRANTSTATUS,nvarchar,nvarchar(100),000189,Migrant Status
RDS,ReportEDFactsK12StudentCounts,OrganizationName,nvarchar,nvarchar(2000),000204,Organization Name
RDS,ReportEDFactsK12StudentCounts,OrganizationIdentifierNces,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StudentCounts,OrganizationIdentifierSea,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StudentCounts,ParentOrganizationIdentifierSea,nvarchar,nvarchar(200),000826,Organization Identifier
RDS,ReportEDFactsK12StudentCounts,RACE,nvarchar,nvarchar(100),001943,Race
RDS,ReportEDFactsK12StudentCounts,ReportCode,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,ReportLevel,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,ReportYear,nvarchar,nvarchar(80),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,SECTION504STATUS,nvarchar,nvarchar(100),000249,Section 504 Status
RDS,ReportEDFactsK12StudentCounts,SEX,nvarchar,nvarchar(100),000255,Sex
RDS,ReportEDFactsK12StudentCounts,StateANSICode,nvarchar,nvarchar(200),000424,State ANSI Code
RDS,ReportEDFactsK12StudentCounts,StateAbbreviationCode,nvarchar,nvarchar(200),000267,State Abbreviation
RDS,ReportEDFactsK12StudentCounts,StateAbbreviationDescription,nvarchar,nvarchar(1000),000267,State Abbreviation
RDS,ReportEDFactsK12StudentCounts,StudentCount,int,int,NULL,NULL
RDS,ReportEDFactsK12StudentCounts,TITLEISUPPORTSERVICES,nvarchar,nvarchar(100),000289,Title I Support Services
RDS,ReportEDFactsK12StudentCounts,TableTypeAbbrv,nvarchar,nvarchar(200),NULL,NULL
RDS,ReportEDFactsK12StudentCounts,TotalIndicator,nvarchar,nvarchar(10),NULL,NULL
